Id,Text,Layanan,Program,Sarana dan Prasarana,Teknis,sentimen,preprocessed,tweet_tokens,stemmed_only,stopword_only,stemmed_stopword,stemmed_only_string,stopword_only_string,stemmed_stopword_string
136,Alhamdulillah.. <br>RRI adalah sarana Pemersatu Bangsa Indonesia. <br>Saya bangga kpd RRI keberadaanya sangat penting  sebagai corong informasi bagi seluruh rakyat indonesia. <br>Bravo RRI Bravo IKN Bravo Pak Jokowidodo. <br>Bogor cibinong hadir,1,1,0,0,positif,alhamdulillah br rri adalah sarana pemersatu bangsa indonesia br saya bangga kpd rri keberadaanya sangat penting sebagai corong informasi bagi seluruh rakyat indonesia br bravo rri bravo ikn bravo pak jokowidodo br bogor cibinong hadir,"['alhamdulillah', 'br', 'rri', 'adalah', 'sarana', 'pemersatu', 'bangsa', 'indonesia', 'br', 'saya', 'bangga', 'kpd', 'rri', 'keberadaanya', 'sangat', 'penting', 'sebagai', 'corong', 'informasi', 'bagi', 'seluruh', 'rakyat', 'indonesia', 'br', 'bravo', 'rri', 'bravo', 'ikn', 'bravo', 'pak', 'jokowidodo', 'br', 'bogor', 'cibinong', 'hadir']","['alhamdulillah', 'br', 'rri', 'adalah', 'sarana', 'satu', 'bangsa', 'indonesia', 'br', 'saya', 'bangga', 'kpd', 'rri', 'keberadaanya', 'sangat', 'penting', 'bagai', 'corong', 'informasi', 'bagi', 'seluruh', 'rakyat', 'indonesia', 'br', 'bravo', 'rri', 'bravo', 'ikn', 'bravo', 'pak', 'jokowidodo', 'br', 'bogor', 'cibinong', 'hadir']","['alhamdulillah', 'br', 'rri', 'sarana', 'pemersatu', 'bangsa', 'indonesia', 'br', 'bangga', 'kpd', 'rri', 'keberadaanya', 'corong', 'informasi', 'rakyat', 'indonesia', 'br', 'bravo', 'rri', 'bravo', 'ikn', 'bravo', 'jokowidodo', 'br', 'bogor', 'cibinong', 'hadir']","['alhamdulillah', 'br', 'rri', 'sarana', 'satu', 'bangsa', 'indonesia', 'br', 'bangga', 'kpd', 'rri', 'keberadaanya', 'corong', 'informasi', 'rakyat', 'indonesia', 'br', 'bravo', 'rri', 'bravo', 'ikn', 'bravo', 'jokowidodo', 'br', 'bogor', 'cibinong', 'hadir']",alhamdulillah br rri adalah sarana satu bangsa indonesia br saya bangga kpd rri keberadaanya sangat penting bagai corong informasi bagi seluruh rakyat indonesia br bravo rri bravo ikn bravo pak jokowidodo br bogor cibinong hadir,alhamdulillah br rri sarana pemersatu bangsa indonesia br bangga kpd rri keberadaanya corong informasi rakyat indonesia br bravo rri bravo ikn bravo jokowidodo br bogor cibinong hadir,alhamdulillah br rri sarana satu bangsa indonesia br bangga kpd rri keberadaanya corong informasi rakyat indonesia br bravo rri bravo ikn bravo jokowidodo br bogor cibinong hadir
430,All of the staff are humble they are loved kids. They have a special day for childrens. Everybody happy.,1,0,0,0,positif,all of the staff are humble they are loved kids they have  special day for childrens everybody happy,"['all', 'of', 'the', 'staff', 'are', 'humble', 'they', 'are', 'loved', 'kids', 'they', 'have', 'special', 'day', 'for', 'childrens', 'everybody', 'happy']","['all', 'of', 'the', 'staff', 'are', 'humble', 'they', 'are', 'loved', 'kids', 'they', 'have', 'special', 'day', 'for', 'childrens', 'everybody', 'happy']","['all', 'of', 'the', 'staff', 'are', 'humble', 'they', 'are', 'loved', 'kids', 'they', 'have', 'special', 'day', 'for', 'childrens', 'everybody', 'happy']","['all', 'of', 'the', 'staff', 'are', 'humble', 'they', 'are', 'loved', 'kids', 'they', 'have', 'special', 'day', 'for', 'childrens', 'everybody', 'happy']",all of the staff are humble they are loved kids they have special day for childrens everybody happy,all of the staff are humble they are loved kids they have special day for childrens everybody happy,all of the staff are humble they are loved kids they have special day for childrens everybody happy
360,Aman,0,0,1,0,positif,aman,['aman'],['aman'],['aman'],['aman'],aman,aman,aman
118,Apa juga di bersiaran di jalur gelombang MW dan SW biar bisa terdengar dari Sabang - Merauke dan voice of indonesia ant jangan di arahkan ke wilayah benua eropa juga ya setidaknya seluruh Nusantara bisa tengar melalu gelombang SW.,0,0,0,1,negatif,apa juga di bersiaran di jalur gelombang mw dan sw biar bisa terdengar dari sabang merauke dan voice of indonesia ant jangan di arahkan ke wilayah benua eropa juga ya setidaknya seluruh nusantara bisa tengar melalu gelombang sw,"['apa', 'juga', 'di', 'bersiaran', 'di', 'jalur', 'gelombang', 'mw', 'dan', 'sw', 'biar', 'bisa', 'terdengar', 'dari', 'sabang', 'merauke', 'dan', 'voice', 'of', 'indonesia', 'ant', 'jangan', 'di', 'arahkan', 'ke', 'wilayah', 'benua', 'eropa', 'juga', 'ya', 'setidaknya', 'seluruh', 'nusantara', 'bisa', 'tengar', 'melalu', 'gelombang', 'sw']","['apa', 'juga', 'di', 'siar', 'di', 'jalur', 'gelombang', 'mw', 'dan', 'sw', 'biar', 'bisa', 'dengar', 'dari', 'sabang', 'merauke', 'dan', 'voice', 'of', 'indonesia', 'ant', 'jangan', 'di', 'arah', 'ke', 'wilayah', 'benua', 'eropa', 'juga', 'ya', 'tidak', 'seluruh', 'nusantara', 'bisa', 'tengar', 'lalu', 'gelombang', 'sw']","['bersiaran', 'jalur', 'gelombang', 'mw', 'sw', 'terdengar', 'sabang', 'merauke', 'voice', 'of', 'indonesia', 'ant', 'arahkan', 'wilayah', 'benua', 'eropa', 'nusantara', 'tengar', 'melalu', 'gelombang', 'sw']","['siar', 'jalur', 'gelombang', 'mw', 'sw', 'dengar', 'sabang', 'merauke', 'voice', 'of', 'indonesia', 'ant', 'arah', 'wilayah', 'benua', 'eropa', 'nusantara', 'tengar', 'lalu', 'gelombang', 'sw']",apa juga di siar di jalur gelombang mw dan sw biar bisa dengar dari sabang merauke dan voice of indonesia ant jangan di arah ke wilayah benua eropa juga ya tidak seluruh nusantara bisa tengar lalu gelombang sw,bersiaran jalur gelombang mw sw terdengar sabang merauke voice of indonesia ant arahkan wilayah benua eropa nusantara tengar melalu gelombang sw,siar jalur gelombang mw sw dengar sabang merauke voice of indonesia ant arah wilayah benua eropa nusantara tengar lalu gelombang sw
467,Apl anjir.... jangan pada download sayang kuotanya. Begitu download langsung gue uninstal....,0,0,0,1,negatif,apl anjir jangan pada download sayang kuotanya begitu download langsung gue uninstal,"['apl', 'anjir', 'jangan', 'pada', 'download', 'sayang', 'kuotanya', 'begitu', 'download', 'langsung', 'gue', 'uninstal']","['apl', 'anjir', 'jangan', 'pada', 'download', 'sayang', 'kuota', 'begitu', 'download', 'langsung', 'gue', 'uninstal']","['apl', 'anjir', 'download', 'sayang', 'kuotanya', 'download', 'langsung', 'gue', 'uninstal']","['apl', 'anjir', 'download', 'sayang', 'kuota', 'download', 'langsung', 'gue', 'uninstal']",apl anjir jangan pada download sayang kuota begitu download langsung gue uninstal,apl anjir download sayang kuotanya download langsung gue uninstal,apl anjir download sayang kuota download langsung gue uninstal
469,Aplikasi ini TIDAK BISA DI OPERASIKAN di Hp Saya Mohon penjelasan.,0,0,0,1,negatif,aplikasi ini tidak bisa di operasikan di hp saya mohon penjelasan,"['aplikasi', 'ini', 'tidak', 'bisa', 'di', 'operasikan', 'di', 'hp', 'saya', 'mohon', 'penjelasan']","['aplikasi', 'ini', 'tidak', 'bisa', 'di', 'operasi', 'di', 'hp', 'saya', 'mohon', 'jelas']","['aplikasi', 'operasikan', 'hp', 'mohon', 'penjelasan']","['aplikasi', 'operasi', 'hp', 'mohon', 'jelas']",aplikasi ini tidak bisa di operasi di hp saya mohon jelas,aplikasi operasikan hp mohon penjelasan,aplikasi operasi hp mohon jelas
464,Aplikasi keren lebih di tingkatkan lagi sistem nya,0,0,0,1,positif,aplikasi keren lebih di tingkatkan lagi sistem nya,"['aplikasi', 'keren', 'lebih', 'di', 'tingkatkan', 'lagi', 'sistem', 'nya']","['aplikasi', 'keren', 'lebih', 'di', 'tingkat', 'lagi', 'sistem', 'nya']","['aplikasi', 'keren', 'tingkatkan', 'sistem']","['aplikasi', 'keren', 'tingkat', 'sistem']",aplikasi keren lebih di tingkat lagi sistem nya,aplikasi keren tingkatkan sistem,aplikasi keren tingkat sistem
456,Aplikasi konyol ribetmending RRI play versi lama ngga perlu pakai sidik jari/scan bgitu buka muncul pilihan kita mau dengar RRI profinsi mana,1,0,0,0,negatif,aplikasi konyol ribet mending rri play versi lama ngga perlu pakai sidik jari scan bgitu buka muncul pilihan kita mau dengar rri profinsi mana,"['aplikasi', 'konyol', 'ribet', 'mending', 'rri', 'play', 'versi', 'lama', 'ngga', 'perlu', 'pakai', 'sidik', 'jari', 'scan', 'bgitu', 'buka', 'muncul', 'pilihan', 'kita', 'mau', 'dengar', 'rri', 'profinsi', 'mana']","['aplikasi', 'konyol', 'ribet', 'mending', 'rri', 'play', 'versi', 'lama', 'ngga', 'perlu', 'pakai', 'sidik', 'jari', 'scan', 'bgitu', 'buka', 'muncul', 'pilih', 'kita', 'mau', 'dengar', 'rri', 'profinsi', 'mana']","['aplikasi', 'konyol', 'ribet', 'mending', 'rri', 'play', 'versi', 'ngga', 'pakai', 'sidik', 'jari', 'scan', 'bgitu', 'buka', 'muncul', 'pilihan', 'dengar', 'rri', 'profinsi']","['aplikasi', 'konyol', 'ribet', 'mending', 'rri', 'play', 'versi', 'ngga', 'pakai', 'sidik', 'jari', 'scan', 'bgitu', 'buka', 'muncul', 'pilih', 'dengar', 'rri', 'profinsi']",aplikasi konyol ribet mending rri play versi lama ngga perlu pakai sidik jari scan bgitu buka muncul pilih kita mau dengar rri profinsi mana,aplikasi konyol ribet mending rri play versi ngga pakai sidik jari scan bgitu buka muncul pilihan dengar rri profinsi,aplikasi konyol ribet mending rri play versi ngga pakai sidik jari scan bgitu buka muncul pilih dengar rri profinsi
451,Aplikasi nya udh dipakai  bulanan..setelah itu krn lokasi tdk berubahsy install ulang. Dan tidak bisa digunakan kembali.mohon bisa d cek ulang tuh aplikasinya..,1,0,0,0,negatif,aplikasi nya udh dipakai bulanan setelah itu krn lokasi tdk berubah sy install ulang dan tidak bisa digunakan kembali mohon bisa  cek ulang tuh aplikasinya,"['aplikasi', 'nya', 'udh', 'dipakai', 'bulanan', 'setelah', 'itu', 'krn', 'lokasi', 'tdk', 'berubah', 'sy', 'install', 'ulang', 'dan', 'tidak', 'bisa', 'digunakan', 'kembali', 'mohon', 'bisa', 'cek', 'ulang', 'tuh', 'aplikasinya']","['aplikasi', 'nya', 'udh', 'pakai', 'bulan', 'telah', 'itu', 'krn', 'lokasi', 'tdk', 'ubah', 'sy', 'install', 'ulang', 'dan', 'tidak', 'bisa', 'guna', 'kembali', 'mohon', 'bisa', 'cek', 'ulang', 'tuh', 'aplikasi']","['aplikasi', 'udh', 'dipakai', 'bulanan', 'lokasi', 'berubah', 'sy', 'install', 'ulang', 'mohon', 'cek', 'ulang', 'aplikasinya']","['aplikasi', 'udh', 'pakai', 'bulan', 'lokasi', 'ubah', 'sy', 'install', 'ulang', 'mohon', 'cek', 'ulang', 'aplikasi']",aplikasi nya udh pakai bulan telah itu krn lokasi tdk ubah sy install ulang dan tidak bisa guna kembali mohon bisa cek ulang tuh aplikasi,aplikasi udh dipakai bulanan lokasi berubah sy install ulang mohon cek ulang aplikasinya,aplikasi udh pakai bulan lokasi ubah sy install ulang mohon cek ulang aplikasi
454,Aplikasi susah login  mau login malah timeout terus tolong diperbaiki!,1,0,0,0,negatif,aplikasi susah login mau login malah timeout terus tolong diperbaiki,"['aplikasi', 'susah', 'login', 'mau', 'login', 'malah', 'timeout', 'terus', 'tolong', 'diperbaiki']","['aplikasi', 'susah', 'login', 'mau', 'login', 'malah', 'timeout', 'terus', 'tolong', 'baik']","['aplikasi', 'susah', 'login', 'login', 'timeout', 'tolong', 'diperbaiki']","['aplikasi', 'susah', 'login', 'login', 'timeout', 'tolong', 'baik']",aplikasi susah login mau login malah timeout terus tolong baik,aplikasi susah login login timeout tolong diperbaiki,aplikasi susah login login timeout tolong baik
69,Aplikasi yg keren,1,0,0,0,positif,aplikasi yg keren,"['aplikasi', 'yg', 'keren']","['aplikasi', 'yg', 'keren']","['aplikasi', 'keren']","['aplikasi', 'keren']",aplikasi yg keren,aplikasi keren,aplikasi keren
71,Aplikasinya keren dan sangat bermanfaat untuk mendapatkan informasi,1,0,0,0,negatif,aplikasinya keren dan sangat bermanfaat untuk mendapatkan informasi,"['aplikasinya', 'keren', 'dan', 'sangat', 'bermanfaat', 'untuk', 'mendapatkan', 'informasi']","['aplikasi', 'keren', 'dan', 'sangat', 'manfaat', 'untuk', 'dapat', 'informasi']","['aplikasinya', 'keren', 'bermanfaat', 'informasi']","['aplikasi', 'keren', 'manfaat', 'informasi']",aplikasi keren dan sangat manfaat untuk dapat informasi,aplikasinya keren bermanfaat informasi,aplikasi keren manfaat informasi
580,App Rri digital kak bisa pilih radio daerah seluruh indonesia ,0,1,0,0,positif,app rri digital kak bisa pilih radio daerah seluruh indonesia,"['app', 'rri', 'digital', 'kak', 'bisa', 'pilih', 'radio', 'daerah', 'seluruh', 'indonesia']","['app', 'rri', 'digital', 'kak', 'bisa', 'pilih', 'radio', 'daerah', 'seluruh', 'indonesia']","['app', 'rri', 'digital', 'kak', 'pilih', 'radio', 'daerah', 'indonesia']","['app', 'rri', 'digital', 'kak', 'pilih', 'radio', 'daerah', 'indonesia']",app rri digital kak bisa pilih radio daerah seluruh indonesia,app rri digital kak pilih radio daerah indonesia,app rri digital kak pilih radio daerah indonesia
58,App yg kereen dan mudah digunakan. RRI semakin update. Membanggakan!,1,0,0,0,positif,app yg kereen dan mudah digunakan rri semakin update membanggakan,"['app', 'yg', 'kereen', 'dan', 'mudah', 'digunakan', 'rri', 'semakin', 'update', 'membanggakan']","['app', 'yg', 'kereen', 'dan', 'mudah', 'guna', 'rri', 'makin', 'update', 'bangga']","['app', 'kereen', 'mudah', 'rri', 'update', 'membanggakan']","['app', 'kereen', 'mudah', 'rri', 'update', 'bangga']",app yg kereen dan mudah guna rri makin update bangga,app kereen mudah rri update membanggakan,app kereen mudah rri update bangga
317,Area parkir yang luas dan aman,0,0,1,0,positif,area parkir yang luas dan aman,"['area', 'parkir', 'yang', 'luas', 'dan', 'aman']","['area', 'parkir', 'yang', 'luas', 'dan', 'aman']","['area', 'parkir', 'luas', 'aman']","['area', 'parkir', 'luas', 'aman']",area parkir yang luas dan aman,area parkir luas aman,area parkir luas aman
281,Asik siaran disini,0,0,0,0,positif,asik siaran disini,"['asik', 'siaran', 'disini']","['asik', 'siar', 'sini']","['asik', 'siaran']","['asik', 'siar']",asik siar sini,asik siaran,asik siar
368,Asyik,0,1,0,0,positif,asyik,['asyik'],['asyik'],['asyik'],['asyik'],asyik,asyik,asyik
453,Awalnya lancar tapi tiba ga bisa buka apk nya terus coba uninstall  keterangan nya timed out  dan skrg ga bisa absen  gimana yaa?,1,0,0,0,negatif,awalnya lancar tapi tiba ga bisa buka apk nya terus coba uninstall keterangan nya timed out dan skrg ga bisa absen gimana yaa,"['awalnya', 'lancar', 'tapi', 'tiba', 'ga', 'bisa', 'buka', 'apk', 'nya', 'terus', 'coba', 'uninstall', 'keterangan', 'nya', 'timed', 'out', 'dan', 'skrg', 'ga', 'bisa', 'absen', 'gimana', 'yaa']","['awal', 'lancar', 'tapi', 'tiba', 'ga', 'bisa', 'buka', 'apk', 'nya', 'terus', 'coba', 'uninstall', 'terang', 'nya', 'timed', 'out', 'dan', 'skrg', 'ga', 'bisa', 'absen', 'gimana', 'yaa']","['lancar', 'buka', 'apk', 'coba', 'uninstall', 'keterangan', 'timed', 'out', 'skrg', 'absen', 'gimana', 'yaa']","['lancar', 'buka', 'apk', 'coba', 'uninstall', 'terang', 'timed', 'out', 'skrg', 'absen', 'gimana', 'yaa']",awal lancar tapi tiba ga bisa buka apk nya terus coba uninstall terang nya timed out dan skrg ga bisa absen gimana yaa,lancar buka apk coba uninstall keterangan timed out skrg absen gimana yaa,lancar buka apk coba uninstall terang timed out skrg absen gimana yaa
62,Awesome app,1,0,0,0,positif,awesome app,"['awesome', 'app']","['awesome', 'app']","['awesome', 'app']","['awesome', 'app']",awesome app,awesome app,awesome app
56,Awesome apps,1,0,0,0,positif,awesome apps,"['awesome', 'apps']","['awesome', 'apps']","['awesome', 'apps']","['awesome', 'apps']",awesome apps,awesome apps,awesome apps
83,BAgus ini acara harus rutin. Klau bisa kerjasama denga TVRI juga seperti dulu. Grand final baik nya di Jakarta,0,1,0,0,positif,bagus ini acara harus rutin klau bisa kerjasama denga tvri juga seperti dulu grand final baik nya di jakarta,"['bagus', 'ini', 'acara', 'harus', 'rutin', 'klau', 'bisa', 'kerjasama', 'denga', 'tvri', 'juga', 'seperti', 'dulu', 'grand', 'final', 'baik', 'nya', 'di', 'jakarta']","['bagus', 'ini', 'acara', 'harus', 'rutin', 'klau', 'bisa', 'kerjasama', 'denga', 'tvri', 'juga', 'seperti', 'dulu', 'grand', 'final', 'baik', 'nya', 'di', 'jakarta']","['bagus', 'acara', 'rutin', 'klau', 'kerjasama', 'denga', 'tvri', 'grand', 'final', 'jakarta']","['bagus', 'acara', 'rutin', 'klau', 'kerjasama', 'denga', 'tvri', 'grand', 'final', 'jakarta']",bagus ini acara harus rutin klau bisa kerjasama denga tvri juga seperti dulu grand final baik nya di jakarta,bagus acara rutin klau kerjasama denga tvri grand final jakarta,bagus acara rutin klau kerjasama denga tvri grand final jakarta
107,BINTANG RADIO  SEMAKIN BERPACU UTK MENGIKUTI ERA . SETIAP ERA ADA MASA NYA. SETIAP MASA ADA BINTANG NYA,0,1,0,0,positif,bintang radio semakin berpacu utk mengikuti era setiap era ada masa nya setiap masa ada bintang nya,"['bintang', 'radio', 'semakin', 'berpacu', 'utk', 'mengikuti', 'era', 'setiap', 'era', 'ada', 'masa', 'nya', 'setiap', 'masa', 'ada', 'bintang', 'nya']","['bintang', 'radio', 'makin', 'pacu', 'utk', 'ikut', 'era', 'tiap', 'era', 'ada', 'masa', 'nya', 'tiap', 'masa', 'ada', 'bintang', 'nya']","['bintang', 'radio', 'berpacu', 'mengikuti', 'era', 'era', 'bintang']","['bintang', 'radio', 'pacu', 'ikut', 'era', 'era', 'bintang']",bintang radio makin pacu utk ikut era tiap era ada masa nya tiap masa ada bintang nya,bintang radio berpacu mengikuti era era bintang,bintang radio pacu ikut era era bintang
130,Background music closing khas radio RRI disemua programma RRI tiap mau sign off,0,1,0,0,positif,background music closing khas radio rri disemua programma rri tiap mau sign off,"['background', 'music', 'closing', 'khas', 'radio', 'rri', 'disemua', 'programma', 'rri', 'tiap', 'mau', 'sign', 'off']","['background', 'music', 'closing', 'khas', 'radio', 'rri', 'semua', 'programma', 'rri', 'tiap', 'mau', 'sign', 'off']","['background', 'music', 'closing', 'khas', 'radio', 'rri', 'disemua', 'programma', 'rri', 'sign', 'off']","['background', 'music', 'closing', 'khas', 'radio', 'rri', 'semua', 'programma', 'rri', 'sign', 'off']",background music closing khas radio rri semua programma rri tiap mau sign off,background music closing khas radio rri disemua programma rri sign off,background music closing khas radio rri semua programma rri sign off
101,Backing vocalnya gilaaa kreen,0,1,0,0,positif,backing vocalnya gilaaa kreen,"['backing', 'vocalnya', 'gilaaa', 'kreen']","['backing', 'vocalnya', 'gilaaa', 'kreen']","['backing', 'vocalnya', 'gilaaa', 'kreen']","['backing', 'vocalnya', 'gilaaa', 'kreen']",backing vocalnya gilaaa kreen,backing vocalnya gilaaa kreen,backing vocalnya gilaaa kreen
468,Bagaimana cara scan kamera nya aku gak tau nih cara scan gambar gimana?,0,0,0,0,positif,bagaimana cara scan kamera nya aku gak tau nih cara scan gambar gimana,"['bagaimana', 'cara', 'scan', 'kamera', 'nya', 'aku', 'gak', 'tau', 'nih', 'cara', 'scan', 'gambar', 'gimana']","['bagaimana', 'cara', 'scan', 'kamera', 'nya', 'aku', 'gak', 'tau', 'nih', 'cara', 'scan', 'gambar', 'gimana']","['scan', 'kamera', 'scan', 'gambar', 'gimana']","['scan', 'kamera', 'scan', 'gambar', 'gimana']",bagaimana cara scan kamera nya aku gak tau nih cara scan gambar gimana,scan kamera scan gambar gimana,scan kamera scan gambar gimana
434,Bagi penggemar Keroncong saksikanlah acara on air di RRi malang setiap hari selasa jam . - . atau anda bisa mendengarkan melalui saluran RRi malang,0,1,0,0,positif,bagi penggemar keroncong saksikanlah acara on air di rri malang setiap hari selasa jam atau anda bisa mendengarkan melalui saluran rri malang,"['bagi', 'penggemar', 'keroncong', 'saksikanlah', 'acara', 'on', 'air', 'di', 'rri', 'malang', 'setiap', 'hari', 'selasa', 'jam', 'atau', 'anda', 'bisa', 'mendengarkan', 'melalui', 'saluran', 'rri', 'malang']","['bagi', 'gemar', 'keroncong', 'saksi', 'acara', 'on', 'air', 'di', 'rri', 'malang', 'tiap', 'hari', 'selasa', 'jam', 'atau', 'anda', 'bisa', 'dengar', 'lalu', 'salur', 'rri', 'malang']","['penggemar', 'keroncong', 'saksikanlah', 'acara', 'on', 'air', 'rri', 'malang', 'selasa', 'jam', 'mendengarkan', 'saluran', 'rri', 'malang']","['gemar', 'keroncong', 'saksi', 'acara', 'on', 'air', 'rri', 'malang', 'selasa', 'jam', 'dengar', 'salur', 'rri', 'malang']",bagi gemar keroncong saksi acara on air di rri malang tiap hari selasa jam atau anda bisa dengar lalu salur rri malang,penggemar keroncong saksikanlah acara on air rri malang selasa jam mendengarkan saluran rri malang,gemar keroncong saksi acara on air rri malang selasa jam dengar salur rri malang
359,Bagus,0,0,0,0,positif,bagus,['bagus'],['bagus'],['bagus'],['bagus'],bagus,bagus,bagus
260,Bagus bersih tertata rapi ruanganya,0,0,1,0,positif,bagus bersih tertata rapi ruanganya,"['bagus', 'bersih', 'tertata', 'rapi', 'ruanganya']","['bagus', 'bersih', 'tata', 'rapi', 'ruanganya']","['bagus', 'bersih', 'tertata', 'rapi', 'ruanganya']","['bagus', 'bersih', 'tata', 'rapi', 'ruanganya']",bagus bersih tata rapi ruanganya,bagus bersih tertata rapi ruanganya,bagus bersih tata rapi ruanganya
299,Bagus buat kebutuhan informasi publik,1,0,0,0,positif,bagus buat kebutuhan informasi publik,"['bagus', 'buat', 'kebutuhan', 'informasi', 'publik']","['bagus', 'buat', 'butuh', 'informasi', 'publik']","['bagus', 'kebutuhan', 'informasi', 'publik']","['bagus', 'butuh', 'informasi', 'publik']",bagus buat butuh informasi publik,bagus kebutuhan informasi publik,bagus butuh informasi publik
132,Bagus iya karena lengkap dengan penyiar radio nusantara....,0,1,0,0,positif,bagus iya karena lengkap dengan penyiar radio nusantara,"['bagus', 'iya', 'karena', 'lengkap', 'dengan', 'penyiar', 'radio', 'nusantara']","['bagus', 'iya', 'karena', 'lengkap', 'dengan', 'siar', 'radio', 'nusantara']","['bagus', 'iya', 'lengkap', 'penyiar', 'radio', 'nusantara']","['bagus', 'iya', 'lengkap', 'siar', 'radio', 'nusantara']",bagus iya karena lengkap dengan siar radio nusantara,bagus iya lengkap penyiar radio nusantara,bagus iya lengkap siar radio nusantara
314,Bagus kok .jaya terus RRI,0,0,0,0,positif,bagus kok jaya terus rri,"['bagus', 'kok', 'jaya', 'terus', 'rri']","['bagus', 'kok', 'jaya', 'terus', 'rri']","['bagus', 'jaya', 'rri']","['bagus', 'jaya', 'rri']",bagus kok jaya terus rri,bagus jaya rri,bagus jaya rri
287,Bagus kok???? ,0,0,0,0,positif,bagus kok ,"['bagus', 'kok']","['bagus', 'kok']",['bagus'],['bagus'],bagus kok,bagus,bagus
253,Bagus pelayanan nya,1,0,0,0,positif,bagus pelayanan nya,"['bagus', 'pelayanan', 'nya']","['bagus', 'layan', 'nya']","['bagus', 'pelayanan']","['bagus', 'layan']",bagus layan nya,bagus pelayanan,bagus layan
